id,Hardness
10591,5.422816237
10592,5.282689138
10593,5.344464326
10594,5.403020917
10595,5.406862085
10596,5.375184257
10597,5.431220249
10598,5.424847361
10599,5.391620479
10600,5.096155916
10601,5.30183317
10602,5.270860694
10603,5.383203472
10604,5.393150688
10605,5.513477203
10606,5.273907187
10607,5.403358244
10608,5.322932998
10609,5.476350166
10610,5.348114177
10611,5.401204066
10612,5.384688404
10613,5.346420371
10614,5.371250994
10615,5.393597912
10616,5.429024538
10617,5.325680702
10618,5.110435553
10619,5.415708092
10620,5.381461765
10621,5.450831898
10622,5.283234765
10623,5.416286767
10624,5.387149831
10625,5.3982306
10626,5.374067652
10627,5.382573841
10628,5.363809098
10629,5.402361229
10630,5.090870878
10631,5.402956694
10632,5.430855992
10633,5.094969761
10634,5.302679876
10635,5.387227235
10636,5.396157806
10637,5.380789819
10638,5.114732389
10639,5.430555743
10640,5.377542909
10641,5.389620141
10642,5.135893959
10643,5.512678127
10644,5.281021117
10645,5.375115283
10646,5.255396835
10647,5.404228741
10648,5.314948582
10649,5.393926175
10650,5.349934261
10651,5.367117339
10652,5.427116713
10653,5.375311139
10654,5.242347526
10655,5.386336228
10656,5.368497741
10657,5.344412642
10658,5.38639245
10659,5.384509624
10660,5.34931814
10661,5.405477469
10662,5.397186517
10663,5.430177
10664,5.267519716
10665,5.3895518
10666,5.403756103
10667,5.371186651
10668,5.40114573
10669,5.318518273
10670,5.448758579
10671,5.43064786
10672,5.132065893
10673,5.350422746
10674,5.419908114
10675,5.40947159
10676,5.069122273
10677,5.15557006
10678,5.294780418
10679,5.221046015
10680,5.306410636
10681,5.206604955
10682,5.460319189
10683,5.298709209
10684,5.168913499
10685,5.4029938
10686,5.414446618
10687,5.331140018
10688,5.401551103
10689,5.295537523
10690,5.402554496
10691,5.355109773
10692,5.376605788
10693,5.401552364
10694,5.37675519
10695,5.320168988
10696,5.404618968
10697,5.3811717
10698,5.357581769
10699,4.901181347
10700,5.439171556
10701,5.403053027
10702,5.346293987
10703,5.364844096
10704,4.857371154
10705,5.337239204
10706,5.369892978
10707,5.418058629
10708,5.340500529
10709,5.189829713
10710,5.290478738
10711,5.383415568
10712,5.414301462
10713,5.142614962
10714,5.188303381
10715,5.378176958
10716,5.40293746
10717,5.393289073
10718,5.329868904
10719,5.427464854
10720,5.365082675
10721,5.254515901
10722,5.12949106
10723,5.247854552
10724,5.377642409
10725,5.510854743
10726,5.19557976
10727,5.390826215
10728,5.201310482
10729,5.428998135
10730,5.382500148
10731,5.27918698
10732,5.222945439
10733,5.187886121
10734,5.382366151
10735,5.348897146
10736,5.403505976
10737,5.355271318
10738,5.406860444
10739,5.15483929
10740,5.207625552
10741,5.279069605
10742,5.267336796
10743,5.24443474
10744,5.47931624
10745,5.129750017
10746,5.379153238
10747,5.22736406
10748,5.413044469
10749,5.327714705
10750,5.303559469
10751,5.363944995
10752,5.338270637
10753,5.376792033
10754,5.442485418
10755,5.417788009
10756,5.239630901
10757,5.478889748
10758,5.386629823
10759,5.280393251
10760,5.379820654
10761,5.381027688
10762,5.330788736
10763,5.402978784
10764,5.364359445
10765,5.239552712
10766,5.376571673
10767,5.249694252
10768,5.346857986
10769,5.315296411
10770,5.363052939
10771,5.124949375
10772,5.393061067
10773,5.253108471
10774,5.371363128
10775,5.320124244
10776,5.418934475
10777,5.50961642
10778,5.408688146
10779,5.401620544
10780,5.43980658
10781,5.316615114
10782,5.393696127
10783,5.255664664
10784,5.409378222
10785,5.405327805
10786,5.405751979
10787,5.402459376
10788,5.402372535
10789,5.387041596
10790,5.249533587
10791,5.411966812
10792,5.395141713
10793,5.420606379
10794,5.379673683
10795,5.381522667
10796,5.403004443
10797,5.362580553
10798,5.198648828
10799,5.281554423
10800,5.265776063
10801,5.377044476
10802,5.426233974
10803,5.412116838
10804,5.399199276
10805,5.369535279
10806,5.402667548
10807,5.404415552
10808,5.335297383
10809,5.098085046
10810,5.251942892
10811,5.39537506
10812,5.307587941
10813,5.436812619
10814,5.386370645
10815,5.139227333
10816,5.41702824
10817,5.360753624
10818,5.321845907
10819,5.403652674
10820,5.400375363
10821,5.165396016
10822,5.132612151
10823,5.420395353
10824,5.402804032
10825,5.385977911
10826,5.240773031
10827,5.372261596
10828,5.151394637
10829,5.411823213
10830,5.401200787
10831,5.403547276
10832,5.402973884
10833,5.412504272
10834,5.412474225
10835,5.316168639
10836,5.431279826
10837,5.369197135
10838,5.311384517
10839,5.355085067
10840,5.407756766
10841,5.412660884
10842,5.417253478
10843,5.24740067
10844,5.252068548
10845,5.453583904
10846,5.417448216
10847,5.398730181
10848,5.447595923
10849,5.41423222
10850,5.370220542
10851,5.270859565
10852,5.386309557
10853,5.291584005
10854,5.30918965
10855,5.387422287
10856,5.370594739
10857,5.363315058
10858,5.423890644
10859,5.400279038
10860,5.40092763
10861,5.305297944
10862,5.4143445
10863,5.266566007
10864,5.337003816
10865,5.403318742
10866,5.41232663
10867,5.507397353
10868,5.421614037
10869,5.342691053
10870,5.428522385
10871,5.401877307
10872,5.352125984
10873,5.308906059
10874,5.400175679
10875,5.374827443
10876,5.401267777
10877,5.325582098
10878,5.396022239
10879,5.375372929
10880,5.211033703
10881,5.442782128
10882,5.319559646
10883,5.356338087
10884,5.205582178
10885,5.421112332
10886,5.151967957
10887,5.345557403
10888,5.410651436
10889,5.397121238
10890,5.392729726
10891,5.24379151
10892,5.402407173
10893,5.145300308
10894,5.393569304
10895,5.39512488
10896,4.806535203
10897,5.411239591
10898,5.402638842
10899,5.23771489
10900,5.402888283
10901,5.358008556
10902,5.301481515
10903,5.226522453
10904,5.378681139
10905,5.376099711
10906,5.354713476
10907,5.452274923
10908,5.402567458
10909,5.427804894
10910,5.384910553
10911,5.372657738
10912,5.387782895
10913,5.312126638
10914,5.41206311
10915,5.366967565
10916,5.280211301
10917,5.402047671
10918,5.430940037
10919,5.245872376
10920,5.402111549
10921,5.376667931
10922,5.153375423
10923,5.372589125
10924,5.41217434
10925,5.400446536
10926,5.421284361
10927,5.337786801
10928,5.142641125
10929,5.274768136
10930,5.358889104
10931,5.121538929
10932,5.380750757
10933,5.401499151
10934,5.351189508
10935,5.382074743
10936,5.350446743
10937,5.36928527
10938,5.255052757
10939,5.445077939
10940,5.401912944
10941,5.459931143
10942,5.374493975
10943,5.417954904
10944,5.44978253
10945,5.410657218
10946,5.388726949
10947,5.450670014
10948,5.416730527
10949,5.284185828
10950,5.287918687
10951,5.388731073
10952,5.371905109
10953,5.228496651
10954,5.410022145
10955,5.419252364
10956,5.392285187
10957,5.427304842
10958,5.422515293
10959,5.383038987
10960,5.354530561
10961,5.398890454
10962,5.34543968
10963,5.368189637
10964,5.394834962
10965,5.39367727
10966,5.355801676
10967,5.368643603
10968,5.381872789
10969,5.240356073
10970,5.466686851
10971,5.397794371
10972,5.4405899
10973,5.410033893
10974,5.336877875
10975,5.135389874
10976,5.43658172
10977,5.367155399
10978,5.39477025
10979,5.278548815
10980,5.401467465
10981,5.409233911
10982,5.415312657
10983,5.373377363
10984,5.36995389
10985,5.277801416
10986,5.371456242
10987,5.400232211
10988,5.347317542
10989,5.325487263
10990,5.270752385
10991,5.348992315
10992,5.294054124
10993,5.350380035
10994,5.414360237
10995,5.355584113
10996,5.400689509
10997,5.394189407
10998,5.31967432
10999,5.355344893
11000,5.36208979
11001,5.382324202
11002,5.168728827
11003,5.39439556
11004,5.384654045
11005,5.276757052
11006,5.385643028
11007,5.401614111
11008,5.387789588
11009,5.449817717
11010,5.311314351
11011,5.40983014
11012,5.391109402
11013,5.29058055
11014,5.400820284
11015,5.402521701
11016,5.381801168
11017,5.39192655
11018,5.4385859
11019,5.328730616
11020,5.398902552
11021,5.424537557
11022,5.441022779
11023,5.09746025
11024,5.387952499
11025,5.415570953
11026,5.494223451
11027,5.265521037
11028,5.413162345
11029,5.119143128
11030,5.213626965
11031,5.427261375
11032,5.266268794
11033,5.395323328
11034,5.284728399
11035,5.377800771
11036,5.399766245
11037,5.422726533
11038,5.40862663
11039,5.335251489
11040,5.435389145
11041,5.367840331
11042,5.149744883
11043,5.19169141
11044,5.302535601
11045,5.384838353
11046,5.151995954
11047,5.43919411
11048,5.410151261
11049,5.388085586
11050,5.273126229
11051,5.40117424
11052,5.208148242
11053,5.425892162
11054,5.388354975
11055,5.390125145
11056,5.424580633
11057,5.354047192
11058,5.404400066
11059,5.40258793
11060,5.28399209
11061,5.350579011
11062,5.42228255
11063,5.39997513
11064,5.400795662
11065,5.420933741
11066,5.43775415
11067,5.36717617
11068,5.341836844
11069,5.427197644
11070,5.362818307
11071,5.33703677
11072,5.160822456
11073,5.374033736
11074,5.400568562
11075,5.279984925
11076,5.414992126
11077,5.342213971
11078,5.355367197
11079,5.395193868
11080,5.298568289
11081,5.315428248
11082,5.434253508
11083,5.367930625
11084,5.385643746
11085,5.410352611
11086,5.389436687
11087,5.400849931
11088,5.200803252
11089,5.286436325
11090,5.370529047
11091,5.230668094
11092,5.335602421
11093,5.311918111
11094,5.385655282
11095,5.449256411
11096,5.409526714
11097,5.291770489
11098,5.385999334
11099,5.400476668
11100,5.240345752
11101,5.392053374
11102,5.400377567
11103,5.422839818
11104,5.386896357
11105,5.381276739
11106,5.400171985
11107,5.40489913
11108,5.401454896
11109,5.336257661
11110,5.407690833
11111,5.341778972
11112,5.356295074
11113,5.38683461
11114,5.42283991
11115,5.382953402
11116,5.413548202
11117,5.356693376
11118,5.392840781
11119,5.402204277
11120,5.341189337
11121,5.436319932
11122,5.447247386
11123,5.237751157
11124,5.381726086
11125,5.397012764
11126,5.240627597
11127,5.434540957
11128,5.419883922
11129,5.399097657
11130,5.454966046
11131,5.270630013
11132,5.21474775
11133,5.43163055
11134,5.366017165
11135,5.364820027
11136,5.398164195
11137,5.409664868
11138,5.374486594
11139,5.38514846
11140,5.385188631
11141,5.367838787
11142,5.421815696
11143,5.321023153
11144,5.230217466
11145,5.235791219
11146,5.27390565
11147,5.38026606
11148,5.226885679
11149,5.349597492
11150,5.354893116
11151,5.397656582
11152,5.463586976
11153,5.377587035
11154,5.229011304
11155,5.366805883
11156,5.304988623
11157,5.462243141
11158,5.370566125
11159,5.34141178
11160,5.327479708
11161,5.334992813
11162,5.37131983
11163,5.406936854
11164,5.389373913
11165,5.308038715
11166,5.351229652
11167,5.401824438
11168,5.405224636
11169,5.402185472
11170,5.40383918
11171,5.355005983
11172,5.354898548
11173,5.326410867
11174,5.369379684
11175,5.399777823
11176,5.381545585
11177,5.368645859
11178,5.497578795
11179,5.29157932
11180,5.408174511
11181,5.417516493
11182,5.288617064
11183,5.394719665
11184,5.423425696
11185,5.415150564
11186,5.388550075
11187,5.42192804
11188,5.445604365
11189,5.266776147
11190,5.278943932
11191,5.309857078
11192,5.338876761
11193,5.386865125
11194,5.313889829
11195,5.431488
11196,5.410759096
11197,5.35293965
11198,5.280517934
11199,5.450127293
11200,5.378827079
11201,5.281040462
11202,5.345674581
11203,5.179015883
11204,5.411961524
11205,5.422966153
11206,5.322797808
11207,5.39852464
11208,5.295135427
11209,5.417582426
11210,5.407851503
11211,5.366904095
11212,5.496224585
11213,4.869305979
11214,5.308536223
11215,5.3759074
11216,5.310122898
11217,5.411939215
11218,5.398569518
11219,5.21468787
11220,5.111422559
11221,5.337138819
11222,5.383552983
11223,5.456674835
11224,5.425060466
11225,5.395292568
11226,5.370517286
11227,5.340903088
11228,5.394624185
11229,5.457555232
11230,5.391961753
11231,5.365640759
11232,5.222631073
11233,5.388705793
11234,5.42961945
11235,5.343280274
11236,5.42233805
11237,5.407650442
11238,4.858019779
11239,5.398745934
11240,5.368632369
11241,5.247314998
11242,5.303449457
11243,5.377806117
11244,5.402842093
11245,5.38720611
11246,5.340897987
11247,5.157739417
11248,5.385337958
11249,5.166932308
11250,5.443902364
11251,5.359195351
11252,5.340106117
11253,5.417276965
11254,5.400299167
11255,5.369219224
11256,5.36465625
11257,5.405596792
11258,5.217972136
11259,5.390407861
11260,5.35067742
11261,5.398854829
11262,5.373234135
11263,5.266183638
11264,5.438680988
11265,5.370951764
11266,5.377918231
11267,5.234462654
11268,5.493975458
11269,5.407375406
11270,5.406381399
11271,5.358003451
11272,5.267108062
11273,5.201650179
11274,5.423780495
11275,5.396847876
11276,5.186032816
11277,5.353450209
11278,5.292636407
11279,5.374945488
11280,5.341993956
11281,5.407729259
11282,5.397271247
11283,5.389027487
11284,5.402667735
11285,5.40564895
11286,5.37877418
11287,5.409162846
11288,5.382482762
11289,5.281698196
11290,5.419772949
11291,5.323391726
11292,5.243532951
11293,5.393564302
11294,5.378542659
11295,5.37986376
11296,5.389762071
11297,5.404482532
11298,5.394630289
11299,5.423133058
11300,5.161456485
11301,5.271966583
11302,5.370172772
11303,5.314879242
11304,5.333683917
11305,5.254701493
11306,5.396719465
11307,5.404083635
11308,5.398985839
11309,4.84799527
11310,5.388699072
11311,5.242759503
11312,5.174857385
11313,5.30599486
11314,5.220424559
11315,5.396361076
11316,5.135339824
11317,5.419848839
11318,5.446850527
11319,5.233536986
11320,5.374356218
11321,5.393288669
11322,5.383836199
11323,5.269286361
11324,5.160249992
11325,5.406145751
11326,5.396236291
11327,5.276076809
11328,5.392991072
11329,5.143591558
11330,5.394733841
11331,5.40494918
11332,5.400600292
11333,5.328859541
11334,5.396409118
11335,5.437038473
11336,5.28027577
11337,5.281219563
11338,5.224525006
11339,5.378218628
11340,5.395767523
11341,5.407116471
11342,5.367118826
11343,5.277257068
11344,5.38710983
11345,5.396902653
11346,5.313953282
11347,5.366860786
11348,5.431267791
11349,5.235455649
11350,5.368110494
11351,5.306974425
11352,5.286680974
11353,5.13289424
11354,5.147382599
11355,5.434714749
11356,5.217659161
11357,5.370131896
11358,5.38716849
11359,5.386770681
11360,5.450082895
11361,5.394875563
11362,5.438621433
11363,5.418294457
11364,5.220881772
11365,5.170441384
11366,5.393908798
11367,5.394827921
11368,5.292464887
11369,5.363538377
11370,5.273106045
11371,5.255998168
11372,5.389057009
11373,5.408145192
11374,5.213813134
11375,5.366952138
11376,5.408362036
11377,5.388108824
11378,5.281534633
11379,5.4402552
11380,5.221276604
11381,5.304129286
11382,5.402014193
11383,5.338587215
11384,5.270413708
11385,5.394394605
11386,5.378974145
11387,5.394894804
11388,5.395092098
11389,5.363658449
11390,5.340357936
11391,5.332559971
11392,5.372683689
11393,5.33968493
11394,5.24529269
11395,5.283662202
11396,5.316377823
11397,5.394633496
11398,5.379308417
11399,5.38931659
11400,5.394438927
11401,5.381264541
11402,5.407299427
11403,5.312173475
11404,5.360270422
11405,5.420446135
11406,5.372919878
11407,5.407919715
11408,5.311969909
11409,4.991579821
11410,5.121238731
11411,5.418269623
11412,5.349198405
11413,5.265982358
11414,5.391808122
11415,5.41521245
11416,5.347118872
11417,5.404766595
11418,5.364039584
11419,5.338257438
11420,5.394138869
11421,5.365573794
11422,5.401375479
11423,5.378566734
11424,5.226853151
11425,5.24582877
11426,5.399130517
11427,5.361667363
11428,5.165171538
11429,5.321088744
11430,5.406765066
11431,5.283170906
11432,5.402353455
11433,5.277558655
11434,5.249381947
11435,5.363154788
11436,5.166942345
11437,5.385737807
11438,5.437893821
11439,5.361099799
11440,5.139562267
11441,5.176197211
11442,5.21065889
11443,5.146725209
11444,5.412188951
11445,5.280902745
11446,5.407062156
11447,5.406077515
11448,5.398013748
11449,5.102967114
11450,5.102236762
11451,5.395600903
11452,5.354481612
11453,5.304809517
11454,5.377945608
11455,5.395899442
11456,5.05379782
11457,5.399029332
11458,5.370752452
11459,5.154676312
11460,5.31000525
11461,4.883812949
11462,5.397463648
11463,5.277868225
11464,5.29975686
11465,5.392836788
11466,5.376694823
11467,5.392883573
11468,5.319458014
11469,5.401365325
11470,5.399649103
11471,5.2581057
11472,5.348933255
11473,5.395499611
11474,5.400657261
11475,5.416012379
11476,5.263706015
11477,5.394118415
11478,5.394913174
11479,5.305782531
11480,5.403377959
11481,5.365043247
11482,5.372389425
11483,5.301992591
11484,5.267048044
11485,5.149233778
11486,5.378225675
11487,5.381812457
11488,5.413551233
11489,5.371013506
11490,5.267961279
11491,5.39251219
11492,5.204050005
11493,5.420053963
11494,5.383477758
11495,5.40041703
11496,5.381108461
11497,5.400524892
11498,5.415162235
11499,5.172195713
11500,5.355824948
11501,5.350610163
11502,5.414588774
11503,5.352570468
11504,5.376288379
11505,5.310063242
11506,5.383314063
11507,5.312093465
11508,5.374048827
11509,5.369927167
11510,5.395086872
11511,5.383457285
11512,5.172114613
11513,5.183855009
11514,5.391811769
11515,5.391685549
11516,5.350519451
11517,5.315208777
11518,5.351164551
11519,5.415455758
11520,5.402017349
11521,5.147620083
11522,5.400412295
11523,5.344775023
11524,5.303891991
11525,5.36388628
11526,5.383219801
11527,5.361784996
11528,5.398505701
11529,5.404024001
11530,5.273697123
11531,5.341946152
11532,5.318073368
11533,5.333431953
11534,5.412508906
11535,5.309645589
11536,5.455044975
11537,5.378421021
11538,5.364473685
11539,5.390785449
11540,5.269366031
11541,5.308587306
11542,5.292092333
11543,5.390781417
11544,5.316493611
11545,5.390821988
11546,5.338995164
11547,5.399458077
11548,5.338669162
11549,5.425600888
11550,5.398845084
11551,5.150645081
11552,5.369573376
11553,5.390762763
11554,5.421099126
11555,5.424481601
11556,5.312349782
11557,5.381679695
11558,5.320920562
11559,5.38735379
11560,5.394940626
11561,5.398618614
11562,5.409640225
11563,5.375010969
11564,5.391275232
11565,5.368359909
11566,5.386017038
11567,5.398583953
11568,5.415178355
11569,5.339656667
11570,5.374487351
11571,5.355929892
11572,5.426146027
11573,5.33687737
11574,5.283432459
11575,5.479824427
11576,5.345763696
11577,5.382150768
11578,5.353728836
11579,5.342983386
11580,5.002224169
11581,5.274365772
11582,5.354788042
11583,5.342552112
11584,5.398391789
11585,5.413636446
11586,5.420265953
11587,5.38078849
11588,5.417424053
11589,5.380734992
11590,5.378734864
11591,5.351402344
11592,5.389728354
11593,5.409667711
11594,5.397414653
11595,5.376082658
11596,5.408335308
11597,5.151697817
11598,5.343483525
11599,5.201439002
11600,5.310860002
11601,5.432091012
11602,5.226116136
11603,5.307384082
11604,5.439279115
11605,5.394172126
11606,5.305824303
11607,5.368020542
11608,5.376951563
11609,5.130111681
11610,5.410189443
11611,5.380060266
11612,5.364288022
11613,5.372435026
11614,5.360792497
11615,5.310900579
11616,5.345671447
11617,5.394126746
11618,5.344184982
11619,5.38821587
11620,5.409113457
11621,5.359482537
11622,5.307895073
11623,5.388664402
11624,5.369140784
11625,5.363621061
11626,5.401052527
11627,5.275130734
11628,5.269878348
11629,5.410184543
11630,5.34393465
11631,5.3132766
11632,4.988553929
11633,5.370999635
11634,5.397043574
11635,5.346161555
11636,5.354691484
11637,5.366538768
11638,5.421156277
11639,5.339972389
11640,5.345630725
11641,5.385062549
11642,5.398526317
11643,5.419811996
11644,5.386852985
11645,5.339432816
11646,5.4093343
11647,5.409739083
11648,5.331791361
11649,5.401558764
11650,5.322183925
11651,5.427911912
11652,5.277421797
11653,5.387105508
11654,5.298237157
11655,5.430052281
11656,5.227839212
11657,5.374493269
11658,5.344344776
11659,5.387331392
11660,5.36975441
11661,5.32480928
11662,5.379011674
11663,5.395020039
11664,5.175521783
11665,5.266646122
11666,5.373455683
11667,5.375239679
11668,5.377179516
11669,5.260096594
11670,5.372802625
11671,5.38701396
11672,5.327862834
11673,5.39615634
11674,5.314101862
11675,5.366548851
11676,5.355946626
11677,5.373856117
11678,5.372389755
11679,5.275392701
11680,5.372928555
11681,5.341031148
11682,5.23443264
11683,5.356243436
11684,5.258466068
11685,5.177515667
11686,5.318685501
11687,5.382782969
11688,5.330018518
11689,5.230938549
11690,5.369305227
11691,5.169268815
11692,5.143532426
11693,5.189574288
11694,5.393975334
11695,5.380338066
11696,5.374660418
11697,5.37515255
11698,5.322254714
11699,5.169309475
11700,5.375973231
11701,5.34477877
11702,5.385476089
11703,5.385390248
11704,5.356229292
11705,5.384384096
11706,5.368072929
11707,5.396439924
11708,5.385129223
11709,5.23371377
11710,5.393079863
11711,5.317714355
11712,5.333424479
11713,5.187217341
11714,5.399288708
11715,5.366421729
11716,5.392232018
11717,5.372590583
11718,5.426748868
11719,5.263817631
11720,5.340212973
11721,5.419181206
11722,5.363324482
11723,5.257954935
11724,5.399840846
11725,5.386400624
11726,5.290211146
11727,5.356880331
11728,5.376332768
11729,5.377899245
11730,5.285762946
11731,5.346406763
11732,5.311207862
11733,5.393642146
11734,5.3448801
11735,5.380758715
11736,5.277421013
11737,5.336472879
11738,5.425831346
11739,5.10851393
11740,5.207730984
11741,5.395692154
11742,5.391153794
11743,5.351524854
11744,5.177048202
11745,5.309515747
11746,5.383752205
11747,5.3072776
11748,5.335994001
11749,5.304554523
11750,5.196574148
11751,5.384146762
11752,5.362912644
11753,5.341094689
11754,5.219832528
11755,5.286960123
11756,5.373776003
11757,5.394877523
11758,5.384469267
11759,5.180175896
11760,5.374927785
11761,5.319705672
11762,5.440756184
11763,5.364505131
11764,5.404531632
11765,5.397488575
11766,5.469497378
11767,5.39053974
11768,5.340617146
11769,5.295076269
11770,5.400631738
11771,5.395263534
11772,5.324091355
11773,5.376336328
11774,5.271886453
11775,5.401481365
11776,5.28946784
11777,5.396502384
11778,5.261475944
11779,5.37923739
11780,5.329497991
11781,5.386997018
11782,5.356495111
11783,5.354762397
11784,5.340712216
11785,5.374682982
11786,5.338304342
11787,5.35324185
11788,5.23204042
11789,5.279926385
11790,5.162010795
11791,5.390174086
11792,5.154704809
11793,5.285196319
11794,5.380620597
11795,5.379243577
11796,5.362175689
11797,5.33629382
11798,5.342381184
11799,5.3735598
11800,5.336862391
11801,5.387663687
11802,5.382277745
11803,5.308310805
11804,5.375565457
11805,5.365137824
11806,5.281363846
11807,5.306253606
11808,5.354178824
11809,5.361060005
11810,5.382729805
11811,5.328688397
11812,5.346894793
11813,5.381104704
11814,4.910852562
11815,5.311857013
11816,5.346830568
11817,5.381059464
11818,5.346172024
11819,5.322837618
11820,5.390923567
11821,5.368396551
11822,5.341155464
11823,5.432580006
11824,5.401896461
11825,5.400727917
11826,5.307908731
11827,5.006342748
11828,5.328879647
11829,5.251519966
11830,5.388325096
11831,5.392770848
11832,5.233497274
11833,5.180092842
11834,5.315241856
11835,5.228049618
11836,5.389399938
11837,5.356835796
11838,5.331289658
11839,5.257738279
11840,5.304216073
11841,5.25595304
11842,5.295097687
11843,5.358024039
11844,5.379426104
11845,5.436237585
11846,5.396698107
11847,5.339825434
11848,5.379642436
11849,5.380011568
11850,5.367344016
11851,5.363466337
11852,5.379690348
11853,5.41977739
11854,5.3913422
11855,5.399853594
11856,5.339047681
11857,5.28401209
11858,5.379431186
11859,5.420090345
11860,5.389844699
11861,5.390888141
11862,5.353363501
11863,5.239324193
11864,5.15581973
11865,5.3559333
11866,5.255265639
11867,5.403684209
11868,5.331390604
11869,5.329283045
11870,5.359268447
11871,5.37866909
11872,5.350491187
11873,5.365454554
11874,5.409906549
11875,5.34938492
11876,5.46228724
11877,5.3664401
11878,5.421642503
11879,5.362014374
11880,5.396213229
11881,5.389587377
11882,5.388714416
11883,5.372152373
11884,5.400107916
11885,5.23713182
11886,5.398131047
11887,5.300929072
11888,5.141677344
11889,5.39248221
11890,5.406419733
11891,5.399668833
11892,5.14173475
11893,5.378337202
11894,5.358147096
11895,5.359676284
11896,5.389389835
11897,5.368920376
11898,5.395105577
11899,5.179377319
11900,5.336692997
11901,5.37510471
11902,5.144186744
11903,5.377036607
11904,5.230001044
11905,5.385569834
11906,5.203569262
11907,5.360511599
11908,5.196056316
11909,5.364706765
11910,5.370402527
11911,5.237010622
11912,5.270752104
11913,5.173273496
11914,5.243116034
11915,5.334315514
11916,5.3884517
11917,5.339835046
11918,5.276999688
11919,5.25764323
11920,5.165942094
11921,5.369388778
11922,5.266184321
11923,5.219971856
11924,5.267671961
11925,5.344902906
11926,5.383932362
11927,5.1101868
11928,5.359745545
11929,5.161736018
11930,5.384507244
11931,5.366819185
11932,5.297784112
11933,5.370528856
11934,5.369676069
11935,5.252598365
11936,5.39190621
11937,5.237482966
11938,5.391790213
11939,5.404881028
11940,5.380579329
11941,5.381047982
11942,5.373483233
11943,5.276186655
11944,5.302369199
11945,5.339067247
11946,5.379538044
11947,5.368124956
11948,5.375178407
11949,5.367555173
11950,5.292380481
11951,5.313294486
11952,5.373655952
11953,5.357165844
11954,5.35618658
11955,5.264266551
11956,5.344694212
11957,5.374816911
11958,5.150840167
11959,5.23468095
11960,5.382255006
