,id,Hardness
150,10557,6.435
151,10558,6.499999999999998
152,10559,4.385
153,10560,3.1550000000000002
154,10561,4.414999999999999
155,10562,6.364999999999999
156,10563,3.6399999999999997
157,10564,3.22
158,10565,3.3449999999999998
159,10566,4.004999999999999
160,10567,4.14
161,10568,3.475
162,10569,5.0249999999999995
163,10570,6.172
164,10571,6.33
165,10572,5.885
166,10573,5.6
167,10574,3.1550000000000002
168,10575,3.849999999999999
169,10576,2.3449999999999993
170,10577,2.59
171,10578,5.91
172,10579,6.375
173,10580,3.0999999999999996
174,10581,6.540000000000001
175,10582,3.939999999999999
176,10583,3.4349999999999987
177,10584,4.084999999999999
178,10585,5.049999999999999
179,10586,2.55
180,10587,6.17
181,10588,4.055
182,10589,5.8100000000000005
183,10590,3.2849999999999993
184,10591,5.715
185,10592,2.4249999999999994
186,10593,6.05
187,10594,6.055
188,10595,5.509999999999999
189,10596,5.151999999999999
190,10597,5.81
191,10598,4.069999999999999
192,10599,5.739999999999999
193,10600,4.884999999999999
194,10601,5.545
195,10602,3.5749999999999993
196,10603,6.265
197,10604,6.404999999999999
198,10605,2.55
199,10606,4.974999999999999
200,10607,6.3549999999999995
201,10608,5.959999999999999
202,10609,9.15
203,10610,6.4799999999999995
204,10611,4.749999999999999
205,10612,6.629999999999998
206,10613,6.094999999999999
207,10614,6.7799999999999985
208,10615,6.409999999999999
209,10616,7.094999999999999
210,10617,5.489999999999999
211,10618,4.909999999999998
212,10619,6.3
213,10620,6.279999999999999
214,10621,4.47
215,10622,3.9699999999999998
216,10623,5.525
217,10624,6.072
218,10625,6.404999999999999
219,10626,4.755
220,10627,6.185
221,10628,6.3549999999999995
222,10629,5.5649999999999995
223,10630,4.909999999999998
224,10631,5.76
225,10632,3.1149999999999998
226,10633,4.974999999999999
227,10634,3.19
228,10635,4.3549999999999995
229,10636,4.795
230,10637,5.58
231,10638,4.854999999999999
232,10639,6.56
233,10640,6.4
234,10641,4.8999999999999995
235,10642,3.8099999999999996
236,10643,2.425
237,10644,3.6149999999999993
238,10645,6.6049999999999995
239,10646,2.6849999999999996
240,10647,5.865
241,10648,6.11
242,10649,6.616999999999999
243,10650,3.3999999999999995
244,10651,5.834999999999999
245,10652,6.484999999999999
246,10653,5.962
247,10654,4.299999999999999
248,10655,3.7399999999999998
249,10656,5.831999999999999
250,10657,4.715
251,10658,6.58
252,10659,6.38
253,10660,3.5699999999999994
254,10661,4.51
255,10662,4.109999999999999
256,10663,6.435
257,10664,3.8949999999999987
258,10665,6.58
259,10666,6.069999999999999
260,10667,5.955
261,10668,6.55
262,10669,4.135
263,10670,3.1399999999999997
264,10671,4.0649999999999995
265,10672,4.909999999999998
266,10673,3.414999999999999
267,10674,3.7199999999999998
268,10675,4.494999999999998
269,10676,4.4399999999999995
270,10677,5.049999999999999
271,10678,3.714999999999999
272,10679,4.459999999999999
273,10680,5.7749999999999995
274,10681,3.779999999999999
275,10682,4.844999999999999
276,10683,4.234999999999999
277,10684,4.909999999999998
278,10685,4.629999999999999
279,10686,4.135
280,10687,6.404999999999999
281,10688,5.879999999999999
282,10689,6.731999999999999
283,10690,3.975
284,10691,6.815
285,10692,5.875
286,10693,4.839999999999999
287,10694,6.0600000000000005
288,10695,3.6349999999999993
289,10696,6.619999999999999
290,10697,5.284999999999999
291,10698,4.165
292,10699,3.089999999999999
293,10700,4.1450000000000005
294,10701,4.609999999999999
295,10702,5.639999999999999
296,10703,4.979999999999999
297,10704,4.739999999999999
298,10705,5.549999999999999
299,10706,6.239999999999999
300,10707,6.17
301,10708,3.779999999999999
302,10709,3.6799999999999997
303,10710,4.2349999999999985
304,10711,4.752
305,10712,5.555
306,10713,4.095
307,10714,4.969999999999999
308,10715,6.104999999999999
309,10716,5.1899999999999995
310,10717,6.63
311,10718,4.364999999999999
312,10719,6.185
313,10720,6.325
314,10721,5.17
315,10722,4.909999999999998
316,10723,4.1899999999999995
317,10724,4.244999999999999
318,10725,2.525
319,10726,5.1099999999999985
320,10727,2.915
321,10728,4.709999999999999
322,10729,5.796999999999999
323,10730,5.5249999999999995
324,10731,6.435
325,10732,4.924999999999999
326,10733,4.469999999999999
327,10734,6.425
328,10735,6.209999999999999
329,10736,6.089999999999999
330,10737,5.994999999999999
331,10738,6.25
332,10739,5.0649999999999995
333,10740,4.469999999999999
334,10741,6.234999999999999
335,10742,3.1699999999999995
336,10743,4.444999999999999
337,10744,2.55
338,10745,6.127
339,10746,4.92
340,10747,3.245
341,10748,6.894999999999999
342,10749,5.651999999999999
343,10750,4.839999999999999
344,10751,6.1899999999999995
345,10752,4.2749999999999995
346,10753,5.464999999999999
347,10754,5.382
348,10755,5.284999999999999
349,10756,4.194999999999999
350,10757,4.579999999999999
351,10758,2.8999999999999995
352,10759,2.5449999999999995
353,10760,6.36
354,10761,6.084999999999999
355,10762,6.27
356,10763,5.76
357,10764,5.441999999999999
358,10765,4.3149999999999995
359,10766,6.22
360,10767,4.205
361,10768,6.515000000000001
362,10769,6.494999999999999
363,10770,6.194999999999999
364,10771,4.949999999999998
365,10772,6.174999999999999
366,10773,4.909999999999998
367,10774,6.061999999999999
368,10775,6.622
369,10776,5.476999999999999
370,10777,2.4899999999999998
371,10778,6.484999999999999
372,10779,5.385
373,10780,2.875
374,10781,4.975
375,10782,5.56
376,10783,4.124999999999999
377,10784,6.3149999999999995
378,10785,6.540000000000001
379,10786,4.81
380,10787,5.497
381,10788,6.279999999999999
382,10789,5.794999999999999
383,10790,3.1350000000000002
384,10791,4.154999999999999
385,10792,6.3149999999999995
386,10793,3.7949999999999995
387,10794,4.6625
388,10795,6.69
389,10796,4.795
390,10797,6.165
391,10798,6.469999999999999
392,10799,6.8549999999999995
393,10800,2.6649999999999996
394,10801,6.215
395,10802,4.7749999999999995
396,10803,3.8249999999999993
397,10804,6.2299999999999995
398,10805,6.0249999999999995
399,10806,6.56
400,10807,5.529999999999999
401,10808,3.75
402,10809,4.529999999999999
403,10810,4.18
404,10811,3.97
405,10812,4.214999999999999
406,10813,4.299999999999999
407,10814,6.781999999999999
408,10815,3.88
409,10816,4.349999999999999
410,10817,6.281999999999999
411,10818,4.42
412,10819,5.555
413,10820,6.609999999999999
414,10821,4.909999999999998
415,10822,4.934999999999999
416,10823,5.8925
417,10824,5.805
418,10825,6.404999999999999
419,10826,4.02
420,10827,6.627
421,10828,4.6099999999999985
422,10829,6.335
423,10830,6.22
424,10831,5.014999999999999
425,10832,6.43
426,10833,5.779999999999999
427,10834,5.114999999999999
428,10835,4.704999999999999
429,10836,4.4399999999999995
430,10837,5.712
431,10838,3.974999999999999
432,10839,3.499999999999999
433,10840,5.595
434,10841,5.479999999999999
435,10842,5.647
436,10843,4.665
437,10844,3.3999999999999995
438,10845,3.95
439,10846,6.05
440,10847,6.675
441,10848,3.7399999999999993
442,10849,4.914999999999999
443,10850,6.186999999999999
444,10851,5.084999999999999
445,10852,6.532000000000001
446,10853,4.609999999999999
447,10854,4.805
448,10855,4.33
449,10856,5.109999999999999
450,10857,6.7
451,10858,5.534999999999999
452,10859,4.694999999999999
453,10860,5.539999999999999
454,10861,5.999999999999999
455,10862,6.301999999999999
456,10863,4.299999999999999
457,10864,6.51
458,10865,5.725
459,10866,4.904999999999999
460,10867,2.375
461,10868,4.06
462,10869,4.029999999999999
463,10870,6.675
464,10871,5.395
465,10872,3.5599999999999996
466,10873,3.929999999999999
467,10874,6.425
468,10875,6.114999999999999
469,10876,6.384999999999999
470,10877,6.08
471,10878,6.8
472,10879,5.589999999999999
473,10880,4.1
474,10881,6.454999999999998
475,10882,3.5799999999999996
476,10883,3.38
477,10884,3.7699999999999987
478,10885,4.895
479,10886,5.084999999999999
480,10887,4.744999999999999
481,10888,5.545
482,10889,6.304999999999999
483,10890,6.522
484,10891,3.2049999999999996
485,10892,5.779999999999999
486,10893,4.284999999999999
487,10894,5.005
488,10895,5.25
489,10896,4.909999999999998
490,10897,6.36
491,10898,6.56
492,10899,4.244999999999999
493,10900,4.695
494,10901,6.33
495,10902,4.694999999999999
496,10903,4.909999999999998
497,10904,6.93
498,10905,5.8469999999999995
499,10906,3.279999999999999
500,10907,3.7
501,10908,6.165
502,10909,3.3699999999999997
503,10910,5.779999999999999
504,10911,6.565
505,10912,6.635
506,10913,4.0
507,10914,3.5849999999999995
508,10915,4.194999999999999
509,10916,4.8149999999999995
510,10917,6.584999999999999
511,10918,6.165
512,10919,5.354999999999999
513,10920,6.215
514,10921,5.845
515,10922,3.965
516,10923,4.869999999999999
517,10924,4.76
518,10925,6.08
519,10926,5.409999999999998
520,10927,4.344999999999999
521,10928,4.8599999999999985
522,10929,4.764999999999999
523,10930,5.164999999999999
524,10931,5.059999999999999
525,10932,6.45
526,10933,5.949999999999999
527,10934,4.89
528,10935,6.629999999999998
529,10936,3.5449999999999995
530,10937,6.225
531,10938,4.369999999999999
532,10939,5.279999999999999
533,10940,6.515000000000001
534,10941,3.9899999999999998
535,10942,5.8149999999999995
536,10943,6.045
537,10944,3.38
538,10945,5.994999999999999
539,10946,6.6
540,10947,4.601999999999999
541,10948,4.334999999999999
542,10949,4.909999999999998
543,10950,3.2649999999999992
544,10951,5.504999999999999
545,10952,5.72
546,10953,3.789999999999999
547,10954,5.85
548,10955,4.235
549,10956,5.534999999999999
550,10957,5.125
551,10958,6.539999999999999
552,10959,5.045
553,10960,2.8449999999999993
554,10961,4.38
555,10962,3.8649999999999998
556,10963,4.8149999999999995
557,10964,4.1
558,10965,4.8549999999999995
559,10966,2.955
560,10967,5.589999999999999
561,10968,5.97
562,10969,3.8599999999999994
563,10970,3.675
564,10971,6.121999999999999
565,10972,2.4899999999999993
566,10973,3.8099999999999996
567,10974,5.866999999999999
568,10975,4.889999999999999
569,10976,4.639999999999999
570,10977,5.845
571,10978,4.18
572,10979,3.3549999999999995
573,10980,6.609999999999999
574,10981,5.305
575,10982,5.979999999999999
576,10983,4.339999999999998
577,10984,6.3549999999999995
578,10985,3.3099999999999996
579,10986,6.29
580,10987,5.869999999999999
581,10988,5.5600000000000005
582,10989,3.5799999999999996
583,10990,2.2649999999999992
584,10991,3.4849999999999994
585,10992,4.83
586,10993,3.2099999999999995
587,10994,4.27
588,10995,3.0699999999999994
589,10996,6.725
590,10997,4.77
591,10998,5.214999999999999
592,10999,3.8299999999999996
593,11000,6.484999999999999
594,11001,6.165
595,11002,4.934999999999999
596,11003,5.095000000000001
597,11004,6.425
598,11005,4.639999999999999
599,11006,5.27
600,11007,6.5
601,11008,5.0825
602,11009,3.9949999999999988
603,11010,5.809999999999999
604,11011,5.6
605,11012,6.24
606,11013,5.835
607,11014,4.369999999999999
608,11015,4.985
609,11016,6.51
610,11017,3.78
611,11018,3.8549999999999995
612,11019,3.594999999999999
613,11020,6.24
614,11021,5.015
615,11022,6.7299999999999995
616,11023,6.334999999999999
617,11024,5.27
618,11025,3.0399999999999996
619,11026,3.5
620,11027,3.5149999999999992
621,11028,5.685
622,11029,4.909999999999998
623,11030,2.5699999999999994
624,11031,6.55
625,11032,3.4549999999999996
626,11033,5.409999999999999
627,11034,4.909999999999998
628,11035,4.115
629,11036,5.851999999999999
630,11037,6.132
631,11038,5.429999999999999
632,11039,6.395
633,11040,6.35
634,11041,5.029999999999999
635,11042,4.909999999999998
636,11043,4.884999999999999
637,11044,4.26
638,11045,6.04
639,11046,4.909999999999998
640,11047,2.5099999999999993
641,11048,5.329999999999999
642,11049,6.464999999999999
643,11050,4.489999999999999
644,11051,6.56
645,11052,4.664999999999999
646,11053,4.84
647,11054,6.246999999999999
648,11055,5.06
649,11056,6.0649999999999995
650,11057,5.937499999999999
651,11058,6.56
652,11059,5.387
653,11060,3.854999999999999
654,11061,5.15
655,11062,5.215
656,11063,6.305
657,11064,3.5099999999999993
658,11065,6.404999999999999
659,11066,3.655
660,11067,3.1799999999999997
661,11068,5.935
662,11069,5.129999999999999
663,11070,4.725
664,11071,6.331999999999999
665,11072,3.8599999999999994
666,11073,5.39
667,11074,5.659999999999999
668,11075,3.2399999999999998
669,11076,3.2649999999999992
670,11077,3.7099999999999995
671,11078,3.45
672,11079,6.257
673,11080,3.7399999999999998
674,11081,5.38
675,11082,4.29
676,11083,5.8599999999999985
677,11084,6.265
678,11085,6.089999999999999
679,11086,3.02
680,11087,6.015
681,11088,4.409999999999999
682,11089,5.704999999999999
683,11090,6.3100000000000005
684,11091,4.714999999999998
685,11092,3.689999999999999
686,11093,6.259999999999999
687,11094,5.441999999999999
688,11095,3.2600000000000002
689,11096,6.185
690,11097,2.5399999999999996
691,11098,4.6499999999999995
692,11099,6.6949999999999985
693,11100,6.5649999999999995
694,11101,6.0649999999999995
695,11102,6.415000000000001
696,11103,3.3699999999999997
697,11104,6.34
698,11105,5.409999999999999
699,11106,4.5649999999999995
700,11107,3.5799999999999996
701,11108,4.404999999999999
702,11109,6.51
703,11110,6.45
704,11111,4.364999999999999
705,11112,6.7299999999999995
706,11113,4.615
707,11114,3.3599999999999994
708,11115,6.481999999999999
709,11116,4.074999999999998
710,11117,5.845
711,11118,6.63
712,11119,6.794999999999999
713,11120,4.284999999999999
714,11121,5.33
715,11122,4.9449999999999985
716,11123,3.405
717,11124,5.284999999999999
718,11125,6.3149999999999995
719,11126,3.3949999999999996
720,11127,6.15
721,11128,6.705
722,11129,6.475
723,11130,5.162
724,11131,4.2749999999999995
725,11132,2.6849999999999996
726,11133,3.9099999999999993
727,11134,6.5
728,11135,6.29
729,11136,4.595
730,11137,5.81
731,11138,6.33
732,11139,6.575
733,11140,6.0969999999999995
734,11141,6.18
735,11142,6.709999999999999
736,11143,5.6
737,11144,2.32
738,11145,4.545
739,11146,5.999999999999998
740,11147,6.237
741,11148,3.624999999999999
742,11149,4.924999999999999
743,11150,6.515000000000001
744,11151,6.106999999999999
745,11152,3.5699999999999994
746,11153,4.489999999999999
747,11154,4.699999999999998
748,11155,6.214999999999999
749,11156,4.1450000000000005
750,11157,3.88
751,11158,4.34
752,11159,6.345
753,11160,4.045
754,11161,5.734999999999999
755,11162,6.215
756,11163,6.34
757,11164,6.35
758,11165,3.2099999999999995
759,11166,4.77
760,11167,3.8200000000000003
761,11168,5.165
762,11169,3.755
763,11170,3.1149999999999998
764,11171,5.145
765,11172,5.244999999999999
766,11173,4.3999999999999995
767,11174,6.49
768,11175,4.1899999999999995
769,11176,5.994999999999999
770,11177,6.414999999999999
771,11178,3.005
772,11179,3.849999999999999
773,11180,6.525
774,11181,6.3
775,11182,5.51
776,11183,4.964999999999999
777,11184,6.534999999999999
778,11185,5.959999999999999
779,11186,4.074999999999999
780,11187,4.9
781,11188,5.254999999999999
782,11189,3.6349999999999993
783,11190,4.1899999999999995
784,11191,5.272499999999999
785,11192,4.665
786,11193,6.5
787,11194,3.464999999999999
788,11195,3.9549999999999996
789,11196,5.4
790,11197,5.069999999999999
791,11198,3.9599999999999995
792,11199,4.0249999999999995
793,11200,5.459999999999999
794,11201,3.03
795,11202,6.251999999999999
796,11203,5.084999999999999
797,11204,3.9249999999999994
798,11205,6.584999999999999
799,11206,3.66
800,11207,4.609999999999999
801,11208,6.231999999999999
802,11209,5.525
803,11210,4.659999999999999
804,11211,6.161999999999999
805,11212,2.525
806,11213,4.909999999999998
807,11214,4.135
808,11215,6.3
809,11216,4.97
810,11217,6.29
811,11218,6.365
812,11219,4.479999999999999
813,11220,4.544999999999999
814,11221,3.2699999999999996
815,11222,6.34
816,11223,3.2649999999999997
817,11224,3.8200000000000003
818,11225,6.042
819,11226,6.1899999999999995
820,11227,6.1049999999999995
821,11228,5.8549999999999995
822,11229,3.13
823,11230,6.39
824,11231,6.34
825,11232,4.909999999999998
826,11233,4.175
827,11234,3.8099999999999996
828,11235,3.464999999999999
829,11236,6.8549999999999995
830,11237,5.209999999999999
831,11238,4.909999999999998
832,11239,6.26
833,11240,6.365
834,11241,4.639999999999999
835,11242,4.494999999999999
836,11243,6.212
837,11244,6.85
838,11245,2.9899999999999998
839,11246,6.06
840,11247,4.909999999999998
841,11248,5.185
842,11249,4.909999999999998
843,11250,4.234999999999999
844,11251,5.432
845,11252,6.205
846,11253,6.234999999999999
847,11254,6.265
848,11255,6.755
849,11256,5.624999999999999
850,11257,5.819999999999999
851,11258,4.724999999999999
852,11259,6.127
853,11260,3.255
854,11261,5.834999999999999
855,11262,4.56
856,11263,4.364999999999999
857,11264,6.5
858,11265,6.29
859,11266,6.475
860,11267,4.954999999999999
861,11268,2.35
862,11269,3.9299999999999997
863,11270,4.3950000000000005
864,11271,5.685
865,11272,3.19
866,11273,4.934999999999999
867,11274,2.935
868,11275,6.24
869,11276,2.9899999999999993
870,11277,3.0699999999999994
871,11278,2.4299999999999993
872,11279,6.525
873,11280,3.6499999999999995
874,11281,6.02
875,11282,5.88
876,11283,4.185
877,11284,4.585
878,11285,5.385
879,11286,5.369999999999999
880,11287,5.629999999999999
881,11288,5.875
882,11289,3.2399999999999998
883,11290,7.094999999999999
884,11291,3.689999999999999
885,11292,4.414999999999999
886,11293,4.83
887,11294,6.145
888,11295,6.36
889,11296,6.3149999999999995
890,11297,4.539999999999999
891,11298,6.5
892,11299,2.935
893,11300,4.909999999999998
894,11301,4.8599999999999985
895,11302,6.305
896,11303,5.675
897,11304,6.1019999999999985
898,11305,4.805
899,11306,6.36
900,11307,6.45
901,11308,6.08
902,11309,4.909999999999998
903,11310,6.374999999999998
904,11311,4.614999999999999
905,11312,4.834999999999999
906,11313,5.889999999999999
907,11314,6.095
908,11315,6.435
909,11316,4.404999999999999
910,11317,6.1899999999999995
911,11318,4.364999999999999
912,11319,4.884999999999999
913,11320,6.0649999999999995
914,11321,5.54
915,11322,6.3
916,11323,3.1499999999999995
917,11324,4.909999999999998
918,11325,4.354999999999999
919,11326,6.475
920,11327,3.5699999999999994
921,11328,6.231999999999999
922,11329,4.339999999999999
923,11330,6.39
924,11331,6.004999999999999
925,11332,6.4049999999999985
926,11333,5.734999999999999
927,11334,5.7299999999999995
928,11335,4.470000000000001
929,11336,4.834999999999999
930,11337,4.52
931,11338,4.1
932,11339,5.895
933,11340,5.7299999999999995
934,11341,6.505
935,11342,6.525
936,11343,4.475
937,11344,6.035
938,11345,6.425
939,11346,6.515000000000001
940,11347,6.279999999999999
941,11348,4.694999999999999
942,11349,4.0249999999999995
943,11350,6.005
944,11351,4.364999999999999
945,11352,3.2299999999999995
946,11353,4.909999999999998
947,11354,4.909999999999998
948,11355,3.7349999999999994
949,11356,4.4
950,11357,4.845
951,11358,6.411999999999999
952,11359,5.984999999999999
953,11360,3.1399999999999997
954,11361,6.39
955,11362,5.614999999999998
956,11363,4.679999999999999
957,11364,2.525
958,11365,2.63
959,11366,6.775
960,11367,2.8899999999999997
961,11368,2.8599999999999994
962,11369,5.4475
963,11370,3.0149999999999997
964,11371,2.5999999999999996
965,11372,6.49
966,11373,4.2
967,11374,6.43
968,11375,3.6449999999999987
969,11376,5.89
970,11377,6.494999999999999
971,11378,3.914999999999999
972,11379,3.789999999999999
973,11380,4.151999999999999
974,11381,3.6399999999999997
975,11382,3.12
976,11383,3.8999999999999995
977,11384,2.6949999999999994
978,11385,5.744999999999999
979,11386,5.659999999999999
980,11387,3.715
981,11388,6.269999999999999
982,11389,6.255
983,11390,3.63
984,11391,4.029999999999999
985,11392,4.8149999999999995
986,11393,6.109999999999999
987,11394,5.59
988,11395,5.3549999999999995
989,11396,3.5749999999999993
990,11397,6.365
991,11398,6.75
992,11399,6.22
993,11400,6.479999999999999
994,11401,5.04
995,11402,4.014999999999999
996,11403,6.5699999999999985
997,11404,5.989999999999999
998,11405,3.6349999999999993
999,11406,4.59
1000,11407,5.169999999999999
1001,11408,6.0169999999999995
1002,11409,4.394999999999999
1003,11410,3.954999999999999
1004,11411,3.275
1005,11412,5.5649999999999995
1006,11413,4.279999999999999
1007,11414,6.469999999999999
1008,11415,5.869999999999999
1009,11416,5.9719999999999995
1010,11417,6.084999999999999
1011,11418,6.584999999999999
1012,11419,4.682
1013,11420,7.2299999999999995
1014,11421,6.540000000000001
1015,11422,4.974999999999999
1016,11423,6.284999999999999
1017,11424,2.9299999999999997
1018,11425,4.909999999999998
1019,11426,6.385
1020,11427,4.339999999999999
1021,11428,4.909999999999998
1022,11429,4.859999999999999
1023,11430,5.8
1024,11431,3.4449999999999994
1025,11432,5.869999999999999
1026,11433,4.845
1027,11434,5.084999999999999
1028,11435,5.419999999999999
1029,11436,4.909999999999998
1030,11437,6.135
1031,11438,5.186999999999999
1032,11439,5.915
1033,11440,3.1449999999999996
1034,11441,5.0249999999999995
1035,11442,4.744999999999999
1036,11443,4.379999999999999
1037,11444,3.5099999999999993
1038,11445,5.249999999999999
1039,11446,4.885
1040,11447,3.8599999999999985
1041,11448,4.15
1042,11449,5.81
1043,11450,5.799999999999999
1044,11451,3.9849999999999994
1045,11452,4.789999999999999
1046,11453,4.464999999999999
1047,11454,5.765
1048,11455,6.215
1049,11456,4.249999999999999
1050,11457,4.299999999999999
1051,11458,4.06
1052,11459,4.824999999999999
1053,11460,5.0249999999999995
1054,11461,4.909999999999998
1055,11462,6.4
1056,11463,5.004999999999999
1057,11464,5.744999999999999
1058,11465,6.415000000000001
1059,11466,5.06
1060,11467,5.7299999999999995
1061,11468,5.004999999999999
1062,11469,6.669999999999999
1063,11470,5.575
1064,11471,3.45
1065,11472,2.925
1066,11473,5.045
1067,11474,5.927
1068,11475,4.2
1069,11476,4.039999999999999
1070,11477,4.179999999999999
1071,11478,5.581999999999999
1072,11479,5.2574999999999985
1073,11480,5.925
1074,11481,6.079999999999999
1075,11482,3.3
1076,11483,5.784999999999999
1077,11484,4.454999999999999
1078,11485,4.354999999999999
1079,11486,5.289999999999999
1080,11487,5.852499999999999
1081,11488,6.294999999999999
1082,11489,3.679999999999999
1083,11490,4.81
1084,11491,3.8999999999999995
1085,11492,4.909999999999998
1086,11493,4.36
1087,11494,4.844999999999999
1088,11495,6.869999999999999
1089,11496,3.655
1090,11497,6.894999999999999
1091,11498,3.9799999999999995
1092,11499,4.909999999999998
1093,11500,5.095
1094,11501,5.614999999999999
1095,11502,4.234999999999999
1096,11503,5.822
1097,11504,6.325
1098,11505,3.4299999999999997
1099,11506,6.539999999999999
1100,11507,6.515000000000001
1101,11508,6.565
1102,11509,5.365
1103,11510,6.7
1104,11511,5.999999999999999
1105,11512,4.909999999999998
1106,11513,4.909999999999998
1107,11514,6.415000000000001
1108,11515,6.3549999999999995
1109,11516,3.255
1110,11517,2.735
1111,11518,5.389999999999999
1112,11519,6.275
1113,11520,5.975
1114,11521,4.909999999999998
1115,11522,6.14
1116,11523,6.3999999999999995
1117,11524,5.734999999999999
1118,11525,6.435
1119,11526,6.356999999999999
1120,11527,6.56
1121,11528,6.584999999999999
1122,11529,5.889999999999999
1123,11530,4.729999999999999
1124,11531,6.617
1125,11532,4.824999999999999
1126,11533,4.927
1127,11534,6.055
1128,11535,4.269999999999999
1129,11536,4.14
1130,11537,5.5969999999999995
1131,11538,6.38
1132,11539,5.92
1133,11540,3.9599999999999995
1134,11541,3.694999999999999
1135,11542,4.685
1136,11543,6.215
1137,11544,5.597499999999998
1138,11545,6.529999999999999
1139,11546,6.01
1140,11547,4.3
1141,11548,6.3549999999999995
1142,11549,4.02
1143,11550,6.43
1144,11551,4.3149999999999995
1145,11552,6.2299999999999995
1146,11553,6.3549999999999995
1147,11554,4.049999999999999
1148,11555,4.424999999999999
1149,11556,6.5
1150,11557,4.039999999999999
1151,11558,5.545
1152,11559,6.05
1153,11560,5.569999999999999
1154,11561,6.894999999999999
1155,11562,5.885
1156,11563,6.494999999999999
1157,11564,4.2
1158,11565,6.492
1159,11566,6.644999999999999
1160,11567,5.0169999999999995
1161,11568,5.994999999999999
1162,11569,5.947
1163,11570,6.184999999999999
1164,11571,4.9
1165,11572,4.319999999999999
1166,11573,6.554999999999998
1167,11574,4.145
1168,11575,3.95
1169,11576,3.6849999999999996
1170,11577,6.132
1171,11578,5.1
1172,11579,2.9099999999999997
1173,11580,4.135
1174,11581,4.559999999999999
1175,11582,5.635
1176,11583,3.554999999999999
1177,11584,7.034999999999999
1178,11585,3.04
1179,11586,5.194999999999999
1180,11587,4.275
1181,11588,3.0299999999999994
1182,11589,6.42
1183,11590,5.925
1184,11591,5.955
1185,11592,6.139999999999999
