id,Hardness
11280,4.854646688
11281,5.706798061
11282,5.662477061
11283,5.54622742
11284,5.720539645
11285,5.732019646
11286,5.517468078
11287,5.571814461
11288,5.547478001
11289,4.67166818
11290,5.739848463
11291,4.661120061
11292,4.353810066
11293,5.620846106
11294,5.335201836
11295,5.501377306
11296,5.607627859
11297,5.593733998
11298,5.64568342
11299,5.881496246
11300,2.764557318
11301,4.111293857
11302,5.428799068
11303,4.771318047
11304,5.391855896
11305,4.399300722
11306,5.664953197
11307,5.724256339
11308,5.526345454
11309,2.307958366
11310,5.589819112
11311,4.068538647
11312,2.855322504
11313,5.027454556
11314,5.042838865
11315,5.664323248
11316,3.170546891
11317,5.753410122
11318,5.888879275
11319,3.571143766
11320,5.477561176
11321,5.632706267
11322,5.563473224
11323,4.245171866
11324,2.721894568
11325,5.873983547
11326,5.666719576
11327,4.147659484
11328,5.632201207
11329,2.994680698
11330,5.649518816
11331,5.708831331
11332,5.586827079
11333,5.402778809
11334,5.67267815
11335,5.94366841
11336,4.192465928
11337,4.284822876
11338,3.988933421
11339,5.503254127
11340,5.667134317
11341,5.574824889
11342,5.426467422
11343,4.154505291
11344,5.543702907
11345,5.513755157
11346,5.267951934
11347,5.423794036
11348,5.790645829
11349,4.411398381
11350,5.432557047
11351,4.683202539
11352,4.251452136
11353,2.721935523
11354,2.730878778
11355,5.967816205
11356,5.027362071
11357,5.433492045
11358,5.436092818
11359,5.545057833
11360,6.127451611
11361,5.665931148
11362,5.934274022
11363,5.844724681
11364,4.005053263
11365,4.105808628
11366,5.656265247
11367,5.490015928
11368,4.478580551
11369,5.393921198
11370,4.61275515
11371,4.106970717
11372,5.629489627
11373,5.674780418
11374,4.994535654
11375,5.628775114
11376,5.587698989
11377,5.585522775
11378,4.347985236
11379,5.961469526
11380,5.079765753
11381,4.701077749
11382,5.878354787
11383,5.15657945
11384,4.326328217
11385,5.666859144
11386,5.301424071
11387,5.723764358
11388,5.679231327
11389,5.255031317
11390,5.585489868
11391,4.641951721
11392,5.307214537
11393,5.191077823
11394,5.019861537
11395,4.800700751
11396,4.808454215
11397,5.677010267
11398,5.373141064
11399,5.619607739
11400,5.676400292
11401,5.245355231
11402,5.658678705
11403,5.244589188
11404,5.432763569
11405,5.887165379
11406,5.49483881
11407,5.738569708
11408,5.242784542
11409,2.642871726
11410,3.751333531
11411,6.028061681
11412,5.114084818
11413,4.439465166
11414,5.467788091
11415,5.710449548
11416,5.256493108
11417,5.641934337
11418,5.407957708
11419,5.55413847
11420,5.681205197
11421,5.472167716
11422,5.695720916
11423,5.378463451
11424,5.173452183
11425,3.952562304
11426,5.607727125
11427,5.041278061
11428,2.71524572
11429,5.324477435
11430,5.592684371
11431,4.148218601
11432,5.711087769
11433,4.615168336
11434,3.740615203
11435,5.113225237
11436,3.096253639
11437,5.45614738
11438,5.969231353
11439,5.243014421
11440,4.736808679
11441,2.850993016
11442,3.278495278
11443,2.950656718
11444,5.844675158
11445,4.654379886
11446,5.750892934
11447,5.665387572
11448,5.485570996
11449,4.102535769
11450,4.097161185
11451,5.597955382
11452,5.118123355
11453,4.583339086
11454,5.518032839
11455,5.588068177
11456,1.251729695
11457,5.745373049
11458,5.336010409
11459,2.73501983
11460,4.710816193
11461,2.086266736
11462,5.568734576
11463,4.147969468
11464,4.655322176
11465,5.686856877
11466,5.541219103
11467,5.687648937
11468,4.747370704
11469,5.717327801
11470,5.796134997
11471,4.180590488
11472,4.884805606
11473,5.715071818
11474,5.626309069
11475,5.787023545
11476,4.097179288
11477,5.555875666
11478,5.570560364
11479,4.682118181
11480,5.665660296
11481,5.44601025
11482,5.475812555
11483,5.263200417
11484,4.41164521
11485,2.9530113
11486,5.359174266
11487,5.401465143
11488,5.771200698
11489,5.182563339
11490,4.411910397
11491,5.695297923
11492,3.564089931
11493,6.022065154
11494,5.559400285
11495,5.718967027
11496,5.28154589
11497,5.721290099
11498,5.789418969
11499,2.741202712
11500,5.265761255
11501,5.099611159
11502,5.7850695
11503,5.289218503
11504,5.542516879
11505,4.656380904
11506,5.631719489
11507,5.274353612
11508,5.514942739
11509,5.554757077
11510,5.590251605
11511,5.450062196
11512,2.734215485
11513,2.937390024
11514,5.697809391
11515,5.696813707
11516,5.102898449
11517,4.732514085
11518,5.11198143
11519,5.770375499
11520,5.582779376
11521,2.601851177
11522,5.680462215
11523,5.499900545
11524,5.151268859
11525,5.447372955
11526,5.624438919
11527,5.4180674
11528,5.685955925
11529,5.744847958
11530,4.093950841
11531,5.068423299
11532,4.807858706
11533,5.509379838
11534,5.809358483
11535,4.72950796
11536,6.145642206
11537,5.258783117
11538,5.563050316
11539,5.697274495
11540,4.296662123
11541,4.728627458
11542,4.469699892
11543,5.549019662
11544,4.75573168
11545,5.701505203
11546,5.52790465
11547,5.682638646
11548,5.211638296
11549,5.893730102
11550,5.637096716
11551,2.926220782
11552,5.3087387
11553,5.704757908
11554,5.822539238
11555,5.919215211
11556,5.234876927
11557,5.492556299
11558,5.307406023
11559,5.632191022
11560,5.627899467
11561,5.732033461
11562,5.791191362
11563,5.437199266
11564,5.718152932
11565,5.225777496
11566,5.681538429
11567,5.733868418
11568,5.780508802
11569,5.482339492
11570,5.5683981
11571,5.190933398
11572,6.064143165
11573,5.498071439
11574,4.436944505
11575,6.518407326
11576,4.868822658
11577,5.463424026
11578,5.145770661
11579,5.084387719
11580,3.256530323
11581,4.041116014
11582,5.180860117
11583,4.833944121
11584,5.741393877
11585,6.079368257
11586,5.832479585
11587,5.310832056
11588,6.091673238
11589,5.575878811
11590,5.477161621
11591,5.460523665
11592,5.713109465
11593,5.74553063
11594,5.735777359
11595,5.586595403
11596,5.731988755
11597,4.66534673
11598,5.265849425
11599,3.131348359
11600,4.725271721
11601,6.05045835
11602,4.053601143
11603,4.720476203
11604,6.110488859
11605,5.613181827
11606,5.22450258
11607,5.509063817
11608,5.532533334
11609,2.93093784
11610,5.793799517
11611,5.313451309
11612,5.494120161
11613,5.421307155
11614,5.13005223
11615,5.445591616
11616,4.878793652
11617,5.636600858
11618,4.858554854
11619,5.708646333
11620,5.751383015
11621,5.127903385
11622,5.252831321
11623,5.563733147
11624,5.530130956
11625,5.890528598
11626,5.763389666
11627,4.080942469
11628,4.297997201
11629,5.807522459
11630,4.85893657
11631,4.739318629
11632,1.072920936
11633,5.366628929
11634,5.608417691
11635,5.091579001
11636,5.404890761
11637,5.512791223
11638,5.933788452
11639,4.883652285
11640,4.88518749
11641,5.706203905
11642,5.711793156
11643,5.920445833
11644,5.703349177
11645,4.811674885
11646,5.790544659
11647,5.848284794
11648,4.984949057
11649,5.829588561
11650,5.342159202
11651,6.061553813
11652,5.222696085
11653,5.713808602
11654,4.35331947
11655,6.0871502
11656,3.649295894
11657,5.571226676
11658,5.299561811
11659,5.72096256
11660,5.526874332
11661,4.950495833
11662,5.466583441
11663,5.746978187
11664,2.681539583
11665,4.174884138
11666,5.403855509
11667,5.711401138
11668,5.300017325
11669,4.025067825
11670,5.580427541
11671,5.570227404
11672,4.799953293
11673,5.592555584
11674,4.796197949
11675,5.523355853
11676,5.637973211
11677,5.420544123
11678,5.405332166
11679,4.099969941
11680,5.591761115
11681,5.037129635
11682,3.912761452
11683,5.054769925
11684,4.102559956
11685,2.69656875
11686,4.643731345
11687,5.604527994
11688,4.863811725
11689,3.402956191
11690,5.526530559
11691,2.582959994
11692,2.602967679
11693,2.841880203
11694,5.751915174
11695,5.668512111
11696,5.501446259
11697,5.295015293
11698,4.785141541
11699,2.578123789
11700,5.572812208
11701,5.091043767
11702,5.723457952
11703,5.72231392
11704,5.655506364
11705,5.708889674
11706,5.411603093
11707,5.695317654
11708,5.721715753
11709,3.483234442
11710,5.751977846
11711,4.805117437
11712,5.007457436
11713,2.823460752
11714,5.834956691
11715,5.353405468
11716,5.79550652
11717,5.61474671
11718,6.098834269
11719,4.535980238
11720,5.368637881
11721,5.877665232
11722,5.512859973
11723,5.095260866
11724,5.714026449
11725,5.822649835
11726,4.459597139
11727,5.515239219
11728,5.510496115
11729,5.665662947
11730,4.403469908
11731,5.124474983
11732,4.774219998
11733,5.721542851
11734,4.90799717
11735,5.712030885
11736,4.125734012
11737,5.230021956
11738,6.094601131
11739,3.969158893
11740,3.891816159
11741,5.71367613
11742,5.799069734
11743,5.377845398
11744,2.663021637
11745,4.702378705
11746,5.728307077
11747,4.74355886
11748,5.093763424
11749,4.726061605
11750,3.458518004
11751,5.737749094
11752,5.148838805
11753,5.066321522
11754,5.012880285
11755,4.359122522
11756,5.301518503
11757,5.704994759
11758,5.58612905
11759,4.958829467
11760,5.733466645
11761,5.359633211
11762,6.174679502
11763,5.546782432
11764,5.793328143
11765,5.82022357
11766,6.580927941
11767,5.809141638
11768,4.86234492
11769,4.866904751
11770,5.783028903
11771,5.643075639
11772,4.990847735
11773,5.494232105
11774,4.055353309
11775,5.800319413
11776,4.456653637
11777,5.752962974
11778,4.041632996
11779,5.720535941
11780,4.996037137
11781,5.703528533
11782,5.474234922
11783,5.136525005
11784,5.127650976
11785,5.480242424
11786,5.568280688
11787,5.044202206
11788,4.027793059
11789,4.240531051
11790,4.727911156
11791,5.768693566
11792,2.522039693
11793,4.116915384
11794,5.719267775
11795,5.488184633
11796,5.596114331
11797,5.260711146
11798,5.34356544
11799,5.582547554
11800,5.097071584
11801,5.679279663
11802,5.747485287
11803,4.459359549
11804,5.548585072
11805,5.37941581
11806,4.430215876
11807,4.717796396
11808,5.296458872
11809,5.533032553
11810,5.752535811
11811,5.667350695
11812,5.17504251
11813,5.738863299
11814,1.919602898
11815,4.577888955
11816,4.977724304
11817,5.741901332
11818,5.622404094
11819,5.275144381
11820,5.799833147
11821,5.621597066
11822,5.267218757
11823,6.174996881
11824,5.840175604
11825,5.92339476
11826,5.293565641
11827,0.84834667
11828,5.015906699
11829,4.446205608
11830,5.986863273
11831,5.741362304
11832,3.967610831
11833,4.094894885
11834,5.362814026
11835,3.936925214
11836,5.563260119
11837,5.487848486
11838,5.565479928
11839,4.155490912
11840,5.270991661
11841,3.964378595
11842,4.731230179
11843,5.58182756
11844,5.738565641
11845,6.19339244
11846,5.742037491
11847,5.758166066
11848,5.744271678
11849,5.751058347
11850,5.270282781
11851,5.533842479
11852,5.748768685
11853,6.05366076
11854,5.650697862
11855,5.837432796
11856,4.879642214
11857,4.108670726
11858,5.749542336
11859,6.108826129
11860,5.667225658
11861,5.791784485
11862,5.161316976
11863,3.631529731
11864,2.811567969
11865,5.294198979
11866,4.414892378
11867,5.89237486
11868,5.220972165
11869,4.75893657
11870,5.528992359
11871,5.748202465
11872,5.128109295
11873,5.52559972
11874,5.974351066
11875,5.230925398
11876,6.605793285
11877,5.575932161
11878,6.139110372
11879,5.381668592
11880,6.015204193
11881,5.801230076
11882,5.717930672
11883,5.665691648
11884,6.092466773
11885,3.449768812
11886,5.838964057
11887,4.343466636
11888,2.484288667
11889,5.780700766
11890,5.883458475
11891,5.864936047
11892,2.482733438
11893,5.761004778
11894,5.257131185
11895,5.36619078
11896,5.656488799
11897,5.59881183
11898,5.882519985
11899,2.537363276
11900,5.616090573
11901,5.556438054
11902,2.315359395
11903,5.62715107
11904,3.464834744
11905,5.794222371
11906,4.822892113
11907,5.487619725
11908,4.890371466
11909,5.632806188
11910,5.688050368
11911,3.593015664
11912,4.635887483
11913,2.582561761
11914,4.212667313
11915,5.284225739
11916,5.659547365
11917,5.146806917
11918,5.01642958
11919,3.996868979
11920,2.617905424
11921,5.498975356
11922,4.181010915
11923,3.195528494
11924,4.472709302
11925,5.713258228
11926,5.788947935
11927,2.573035538
11928,5.432521888
11929,2.307445303
11930,5.744371358
11931,5.645911132
11932,4.7347252
11933,5.523654879
11934,5.696238918
11935,4.423225252
11936,5.924371948
11937,3.450104958
11938,5.889819778
11939,5.906700674
11940,5.828662402
11941,5.666538534
11942,5.785291962
11943,4.648935992
11944,4.643223753
11945,5.219588818
11946,5.826787378
11947,5.500004081
11948,5.760094406
11949,5.342982528
11950,4.699212193
11951,4.653539639
11952,5.741292694
11953,5.570500528
11954,5.533241238
11955,4.519476029
11956,5.397293425
11957,5.76217624
11958,4.608669387
11959,3.422732434
11960,5.793894801
