id,Hardness
10688,-562.2139617
10689,-562.4511776
10690,-562.4325597
10691,-562.5951853
10692,-562.6907859
10693,-562.7603462
10694,-562.8960733
10695,-562.9683508
10696,-563.0870505
10697,-563.1757382
10698,-563.2766945
10699,-563.7221046
10700,-563.4607572
10701,-563.633252
10702,-563.8510139
10703,-563.9365295
10704,-564.5436451
10705,-564.0930332
10706,-564.211989
10707,-564.2552725
10708,-564.3750829
10709,-564.6635406
10710,-564.6690149
10711,-564.6609607
10712,-564.810401
10713,-564.9833924
10714,-565.0725928
10715,-565.1847017
10716,-565.2676056
10717,-565.3953927
10718,-565.6487928
10719,-565.5408902
10720,-565.7443024
10721,-566.1125331
10722,-565.9765247
10723,-566.092808
10724,-566.1733753
10725,-566.1281522
10726,-566.3768134
10727,-566.4032356
10728,-566.6216143
10729,-566.6278941
10730,-566.7796005
10731,-567.0475406
10732,-567.0488325
10733,-567.1380494
10734,-567.2029418
10735,-567.3859597
10736,-567.4406497
10737,-567.5482136
10738,-567.6298373
10739,-567.9873695
10740,-567.8921598
10741,-568.1312695
10742,-568.1404686
10743,-568.3572366
10744,-568.2125076
10745,-568.9297765
10746,-568.5786928
10747,-569.014797
10748,-568.7207204
10749,-568.8876814
10750,-569.004846
10751,-569.1081623
10752,-569.1618093
10753,-569.2534237
10754,-569.3173798
10755,-569.4377886
10756,-569.7670231
10757,-569.6203282
10758,-569.8383604
10759,-569.980076
10760,-570.0797669
10761,-570.1671143
10762,-570.3926738
10763,-570.3641497
10764,-570.4927882
10765,-570.6506192
10766,-570.7184014
10767,-570.9386015
10768,-570.9571851
10769,-571.1408353
10770,-571.1419572
10771,-571.3176075
10772,-571.3452494
10773,-571.450841
10774,-571.5816891
10775,-571.7972519
10776,-571.7103315
10777,-571.7609557
10778,-571.9588187
10779,-572.0987434
10780,-572.1344746
10781,-572.4449391
10782,-572.3771075
10783,-572.6272986
10784,-572.5917619
10785,-572.7109424
10786,-572.8439417
10787,-572.9524012
10788,-573.0307375
10789,-573.2028667
10790,-573.3481577
10791,-573.3814455
10792,-573.49919
10793,-573.5299146
10794,-573.6882382
10795,-573.8278164
10796,-573.9207301
10797,-574.0949845
10798,-574.5191442
10799,-574.4271723
10800,-574.3997352
10801,-574.4829374
10802,-574.5228557
10803,-574.6638125
10804,-574.7610456
10805,-574.9181905
10806,-574.9948944
10807,-575.1000707
10808,-575.2215133
10809,-575.4535761
10810,-575.5608617
10811,-575.5689644
10812,-575.6664152
10813,-575.6906511
10814,-575.8701843
10815,-576.0038746
10816,-576.0243509
10817,-576.1814526
10818,-576.3297778
10819,-576.3958386
10820,-576.4655671
10821,-576.6347021
10822,-576.790809
10823,-576.7579198
10824,-576.9242243
10825,-577.0470098
10826,-577.2878953
10827,-577.2756177
10828,-577.3916048
10829,-577.4175063
10830,-577.5735778
10831,-577.6479258
10832,-577.7799165
10833,-577.8672671
10834,-577.9742605
10835,-578.1282831
10836,-578.1899346
10837,-578.3082776
10838,-578.4600673
10839,-578.5275826
10840,-578.5964303
10841,-578.7325822
10842,-578.8188728
10843,-579.1032211
10844,-579.1640369
10845,-579.1060599
10846,-579.2332531
10847,-579.3822549
10848,-579.4290763
10849,-579.5350837
10850,-579.7457484
10851,-579.8148555
10852,-579.8611617
10853,-580.096241
10854,-580.1546321
10855,-580.1808294
10856,-580.3713992
10857,-580.4772198
10858,-580.5252215
10859,-580.6607158
10860,-580.7669468
10861,-581.0220803
10862,-580.9277084
10863,-581.1036431
10864,-581.303254
10865,-581.2986347
10866,-581.3963631
10867,-581.4040384
10868,-581.5899879
10869,-581.7053471
10870,-581.7821806
10871,-581.9366736
10872,-582.0044058
10873,-582.1757963
10874,-582.2557947
10875,-582.4114313
10876,-582.4473153
10877,-582.5922716
10878,-582.6822307
10879,-582.8185128
10880,-583.0007106
10881,-582.9222209
10882,-583.0972067
10883,-583.3114222
10884,-583.4264746
10885,-583.3953264
10886,-583.5677779
10887,-583.6153533
10888,-583.7324653
10889,-583.8572025
10890,-583.9268604
10891,-584.191346
10892,-584.1645047
10893,-584.3137297
10894,-584.3812399
10895,-584.4544491
10896,-585.3503771
10897,-584.6564815
10898,-584.7995282
10899,-585.0507166
10900,-585.017983
10901,-585.1570151
10902,-585.2605255
10903,-585.3880467
10904,-585.4143259
10905,-585.5682739
10906,-585.6069447
10907,-585.6918195
10908,-585.8281794
10909,-585.9666888
10910,-586.0593418
10911,-586.1432285
10912,-586.2935571
10913,-586.4098155
10914,-586.4890772
10915,-586.5684595
10916,-586.744153
10917,-586.8071283
10918,-586.8589189
10919,-587.1849144
10920,-587.0935814
10921,-587.1812245
10922,-587.5310641
10923,-587.4678411
10924,-587.5366732
10925,-587.6508753
10926,-587.7293093
10927,-587.8490549
10928,-588.0463065
10929,-588.0869499
10930,-588.2059823
10931,-588.3669109
10932,-588.3702129
10933,-588.4930407
10934,-588.6310602
10935,-588.6857085
10936,-588.7724472
10937,-588.9135962
10938,-589.0906704
10939,-589.0696677
10940,-589.2292862
10941,-589.2766949
10942,-589.4415962
10943,-589.518885
10944,-589.593855
10945,-589.7187135
10946,-589.8591226
10947,-589.8988809
10948,-590.0305368
10949,-590.1645736
10950,-590.3353926
10951,-590.3343776
10952,-590.5010702
10953,-590.7359489
10954,-590.6915042
10955,-590.7954966
10956,-590.9270236
10957,-590.9687958
10958,-591.0746846
10959,-591.2152216
10960,-591.2914247
10961,-591.4342322
10962,-591.5358649
10963,-591.6002112
10964,-591.7224706
10965,-591.858028
10966,-592.0518189
10967,-592.0334125
10968,-592.1828378
10969,-592.3973535
10970,-592.2885402
10971,-592.4919128
10972,-592.5133766
10973,-592.6816267
10974,-592.8449926
10975,-592.9501171
10976,-592.9404661
10977,-593.1260001
10978,-593.1873034
10979,-593.4192476
10980,-593.4209948
10981,-593.5179324
10982,-593.6035628
10983,-593.687636
10984,-593.8384652
10985,-593.9491486
10986,-594.0747697
10987,-594.1458703
10988,-594.2717721
10989,-594.35274
10990,-594.5632637
10991,-594.5353019
10992,-594.7194696
10993,-594.743112
10994,-594.871649
10995,-594.9860149
10996,-595.0904103
10997,-595.2017896
10998,-595.3238384
10999,-595.4027661
11000,-595.5762137
11001,-595.6267324
11002,-595.7498999
11003,-595.7950991
11004,-595.9042482
11005,-596.041838
11006,-596.1139774
11007,-596.2354904
11008,-596.3199917
11009,-596.3805693
11010,-596.6739298
11011,-596.6438326
11012,-596.7539684
11013,-596.9833659
11014,-596.9633676
11015,-597.0625037
11016,-597.1845758
11017,-597.2734366
11018,-597.3306359
11019,-597.4910263
11020,-597.5604401
11021,-597.6645185
11022,-597.7251722
11023,-598.3161416
11024,-598.0145097
11025,-598.097889
11026,-598.1150396
11027,-598.3640152
11028,-598.3860207
11029,-598.6043252
11030,-598.7524776
11031,-598.6843047
11032,-598.8812428
11033,-598.8940703
11034,-599.0292097
11035,-599.142316
11036,-599.2192941
11037,-599.3007753
11038,-599.4267946
11039,-599.6234941
11040,-599.5926571
11041,-599.7637479
11042,-599.9047329
11043,-600.0307763
11044,-600.1134185
11045,-600.1601112
11046,-600.3196702
11047,-600.3159156
11048,-600.4700074
11049,-600.6143795
11050,-600.7088869
11051,-600.7708909
11052,-600.9306959
11053,-600.9612239
11054,-601.0597992
11055,-601.2266054
11056,-601.2879027
11057,-601.4335185
11058,-601.502151
11059,-601.6280962
11060,-601.763873
11061,-601.9177081
11062,-601.8850702
11063,-602.0145568
11064,-602.1380982
11065,-602.2062546
11066,-602.2948555
11067,-602.5331629
11068,-602.5947114
11069,-602.6057464
11070,-602.8105815
11071,-602.9694431
11072,-603.1563708
11073,-603.053253
11074,-603.1681531
11075,-603.3664515
11076,-603.3667236
11077,-603.4714177
11078,-603.5796833
11079,-603.6658156
11080,-603.7747125
11081,-604.0028455
11082,-603.9340047
11083,-604.0680447
11084,-604.1960558
11085,-604.2681129
11086,-604.3559998
11087,-604.5046267
11088,-604.6256933
11089,-604.7929459
11090,-604.838165
11091,-604.8996063
11092,-605.0094902
11093,-605.2388466
11094,-605.1789332
11095,-605.2668972
11096,-605.4124197
11097,-605.5671983
11098,-605.6453253
11099,-605.7359952
11100,-606.0868506
11101,-605.9191347
11102,-606.0435283
11103,-606.1224136
11104,-606.2619978
11105,-606.3355257
11106,-606.4533048
11107,-606.5549675
11108,-606.6346131
11109,-606.8580321
11110,-606.8314185
11111,-606.9654601
11112,-607.0669314
11113,-607.151863
11114,-607.268189
11115,-607.3582603
11116,-607.4423413
11117,-607.655888
11118,-607.6876309
11119,-607.7823193
11120,-607.8919656
11121,-607.9338205
11122,-608.032111
11123,-608.2854881
11124,-608.2879932
11125,-608.3644463
11126,-608.620461
11127,-608.5448525
11128,-608.6691181
11129,-608.8041935
11130,-608.8478706
11131,-609.1089021
11132,-609.2293153
11133,-609.1789446
11134,-609.3446694
11135,-609.4178869
11136,-609.5182823
11137,-609.6041852
11138,-609.742746
11139,-609.8369546
11140,-609.882865
11141,-610.0523906
11142,-610.0908085
11143,-610.3542204
11144,-610.4257823
11145,-610.5451309
11146,-610.6931722
11147,-610.6547264
11148,-610.8309257
11149,-610.8796275
11150,-610.9683532
11151,-611.0074382
11152,-611.0713324
11153,-611.2654875
11154,-611.4345984
11155,-611.4810989
11156,-611.5977596
11157,-611.5960622
11158,-611.8148825
11159,-611.8748294
11160,-611.9540291
11161,-612.0762466
11162,-612.1704787
11163,-612.2335876
11164,-612.3614535
11165,-612.4900665
11166,-612.5934264
11167,-612.668604
11168,-612.732872
11169,-612.8652181
11170,-612.9987963
11171,-613.0808472
11172,-613.2150335
11173,-613.271224
11174,-613.4091389
11175,-613.4777138
11176,-613.5652295
11177,-613.7130187
11178,-613.6994585
11179,-613.9191479
11180,-613.9714119
11181,-614.0465418
11182,-614.3474842
11183,-614.2958559
11184,-614.353385
11185,-614.461387
11186,-614.6082707
11187,-614.6652837
11188,-614.7410211
11189,-614.942343
11190,-615.0109205
11191,-615.1328242
11192,-615.1861639
11193,-615.306434
11194,-615.4114282
11195,-615.4588407
11196,-615.5735157
11197,-615.7018103
11198,-615.8412483
11199,-615.8555231
11200,-616.0008594
11201,-616.1938041
11202,-616.2353012
11203,-616.3360098
11204,-616.3788029
11205,-616.4742484
11206,-616.638107
11207,-616.7126866
11208,-616.9469932
11209,-616.8848929
11210,-617.0002546
11211,-617.1351156
11212,-617.1341626
11213,-617.84255
11214,-617.4402039
11215,-617.5348939
11216,-617.640164
11217,-617.6940817
11218,-617.8199745
11219,-617.9585218
11220,-618.0973523
11221,-618.1129101
11222,-618.2347156
11223,-618.2735422
11224,-618.3995345
11225,-618.5111068
11226,-618.6200262
11227,-618.7410165
11228,-618.8306271
11229,-618.8605362
11230,-619.031678
11231,-619.1496581
11232,-619.2590807
11233,-619.2865872
11234,-619.4045267
11235,-619.5121497
11236,-619.5919313
11237,-619.7138102
11238,-620.3132358
11239,-619.9105938
11240,-620.0512871
11241,-620.224951
11242,-620.2522982
11243,-620.3451594
11244,-620.4237253
11245,-620.4900339
11246,-620.6676933
11247,-620.7641416
11248,-620.8143299
11249,-620.9619146
11250,-620.9789201
11251,-621.1865091
11252,-621.3215194
11253,-621.3011588
11254,-621.4161746
11255,-621.5511313
11256,-621.657927
11257,-621.7240489
11258,-621.8845674
11259,-621.9109533
11260,-622.0031156
11261,-622.1345727
11262,-622.2433
11263,-622.38856
11264,-622.3897859
11265,-622.5471812
11266,-622.6162092
11267,-622.739837
11268,-622.7506445
11269,-622.9008791
11270,-623.0148002
11271,-623.1622707
11272,-623.2630949
11273,-623.4330232
11274,-623.4070662
11275,-623.526781
11276,-623.8400424
11277,-623.6991893
11278,-623.8571021
11279,-623.9421545
11280,-624.0123554
11281,-624.1103334
11282,-624.2239096
11283,-624.3223073
11284,-624.4209278
11285,-624.5161643
11286,-624.6368148
11287,-624.6835854
11288,-624.832671
11289,-624.999796
11290,-624.9859043
11291,-625.114711
11292,-625.3242982
11293,-625.3184515
11294,-625.404561
11295,-625.526287
11296,-625.6218091
11297,-625.6899581
11298,-625.8162141
11299,-625.8943229
11300,-626.0471453
11301,-626.1279072
11302,-626.2289124
11303,-626.3391935
11304,-626.4920195
11305,-626.6004294
11306,-626.60832
11307,-626.701631
11308,-626.7814125
11309,-627.4454521
11310,-627.0091163
11311,-627.1700546
11312,-627.2254434
11313,-627.3834716
11314,-627.6412421
11315,-627.5001093
11316,-627.7414721
11317,-627.6650784
11318,-627.7304689
11319,-627.9087029
11320,-628.0101542
11321,-628.094644
11322,-628.202154
11323,-628.3324815
11324,-628.4231194
11325,-628.4998063
11326,-628.5882459
11327,-628.7006334
11328,-628.7866831
11329,-628.9873416
11330,-628.9836113
11331,-629.0713408
11332,-629.1606404
11333,-629.3686336
11334,-629.3784649
11335,-629.4374565
11336,-629.5879333
11337,-629.6981107
11338,-629.8615603
11339,-629.8820871
11340,-629.9704902
11341,-630.0339456
11342,-630.1879682
11343,-630.2787399
11344,-630.3636654
11345,-630.4390776
11346,-630.6588456
11347,-630.6805686
11348,-630.7075248
11349,-630.9818392
11350,-630.9745582
11351,-631.0845315
11352,-631.1612149
11353,-631.336709
11354,-631.4095757
11355,-631.4149323
11356,-631.7800117
11357,-631.6584565
11358,-631.7258892
11359,-631.8400819
11360,-631.8993494
11361,-632.0378709
11362,-632.090401
11363,-632.215029
11364,-632.4290756
11365,-632.6288245
11366,-632.5291312
11367,-632.6029977
11368,-632.7542298
11369,-632.8440453
11370,-633.0028686
11371,-633.0653732
11372,-633.1228836
11373,-633.1917442
11374,-633.5461425
11375,-633.4577917
11376,-633.4735541
11377,-633.6089416
11378,-633.7371324
11379,-633.7586458
11380,-634.1307323
11381,-634.0370116
11382,-634.1119212
11383,-634.229959
11384,-634.3423599
11385,-634.3915061
11386,-634.4687703
11387,-634.5938093
11388,-634.6851896
11389,-634.7842829
11390,-634.9663763
11391,-634.9552563
11392,-635.0678784
11393,-635.2103078
11394,-635.4503446
11395,-635.454454
11396,-635.4956543
11397,-635.5651175
11398,-635.6508065
11399,-635.7623768
11400,-635.8581878
11401,-635.9229344
11402,-636.0275304
11403,-636.2411467
11404,-636.2782206
11405,-636.3263655
11406,-636.4586773
11407,-636.5245391
11408,-636.7284756
11409,-637.05149
11410,-637.0666708
11411,-636.9332245
11412,-637.0371265
11413,-637.1956947
11414,-637.2006348
11415,-637.2871527
11416,-637.4482155
11417,-637.4919513
11418,-637.6317051
11419,-637.7921035
11420,-637.8078525
11421,-637.9292223
11422,-637.9912551
11423,-638.0890802
11424,-638.4176571
11425,-638.3381444
11426,-638.3730024
11427,-638.4649166
11428,-638.6172281
11429,-638.7653602
11430,-638.7461136
11431,-638.8804749
11432,-638.9631628
11433,-639.1413729
11434,-639.1804031
11435,-639.248491
11436,-639.4383205
11437,-639.4453047
11438,-639.5147607
11439,-639.6562724
11440,-640.0567731
11441,-639.8778704
11442,-639.9672321
11443,-640.1344312
11444,-640.1263817
11445,-640.3041861
11446,-640.3172413
11447,-640.4053739
11448,-640.4942964
11449,-640.9152721
11450,-641.0124274
11451,-640.8029369
11452,-640.9123806
11453,-641.0296674
11454,-641.1137131
11455,-641.188002
11456,-641.3493531
11457,-641.3953161
11458,-641.4908739
11459,-641.6454021
11460,-641.7131839
11461,-642.195929
11462,-641.8597996
11463,-641.9905819
11464,-642.1102382
11465,-642.1716356
11466,-642.278391
11467,-642.3648023
11468,-642.4740595
11469,-642.5467765
11470,-642.655506
11471,-642.8006218
11472,-642.8265367
11473,-642.942484
11474,-643.0194611
11475,-643.1088428
11476,-643.2636193
11477,-643.3114773
11478,-643.4079977
11479,-643.5504583
11480,-643.5977709
11481,-643.732888
11482,-643.8204103
11483,-644.0075855
11484,-644.0646695
11485,-644.1886843
11486,-644.1821604
11487,-644.2771368
11488,-644.3630878
11489,-644.4623176
11490,-644.6402845
11491,-644.6780981
11492,-644.8419029
11493,-644.8620022
11494,-644.9658861
11495,-645.052021
11496,-645.1300693
11497,-645.2442457
11498,-645.3237999
11499,-645.4742619
11500,-645.5544293
11501,-645.6400667
11502,-645.7082698
11503,-645.8497517
11504,-645.9359638
11505,-646.0406465
11506,-646.1261868
11507,-646.2967506
11508,-646.3198969
11509,-646.4270594
11510,-646.4856171
11511,-646.5848595
11512,-646.7219073
11513,-646.8214557
11514,-646.8864266
11515,-646.9822764
11516,-647.0789987
11517,-647.1907606
11518,-647.2704337
11519,-647.3343479
11520,-647.4310237
11521,-647.6093924
11522,-647.6363043
11523,-647.8009517
11524,-647.9219036
11525,-647.956335
11526,-648.0401898
11527,-648.147364
11528,-648.213548
11529,-648.3066237
11530,-648.4309004
11531,-648.5235537
11532,-648.6288772
11533,-648.7743989
11534,-648.7776514
11535,-648.9202971
11536,-648.9363813
11537,-649.0586957
11538,-649.2090656
11539,-649.2773293
11540,-649.4145613
11541,-649.4944319
11542,-649.5882367
11543,-649.6427298
11544,-649.7710501
11545,-649.8496656
11546,-650.0067691
11547,-650.0246491
11548,-650.1655097
11549,-650.1960895
11550,-650.3062828
11551,-650.5035164
11552,-650.5079787
11553,-650.611848
11554,-650.6717645
11555,-650.7717692
11556,-650.9684835
11557,-650.984211
11558,-651.1526651
11559,-651.1802093
11560,-651.2630856
11561,-651.3631617
11562,-651.4471072
11563,-651.5591255
11564,-651.658175
11565,-651.7375421
11566,-651.8523992
11567,-651.9333948
11568,-652.0070967
11569,-652.1869742
11570,-652.238144
11571,-652.3230929
11572,-652.3993567
11573,-652.5719798
11574,-652.6412113
11575,-652.6463711
11576,-652.7798582
11577,-652.8795419
11578,-652.9857263
11579,-653.0905215
11580,-653.4958338
11581,-653.2784911
11582,-653.3665678
11583,-653.4444092
11584,-653.5461403
11585,-653.6517488
11586,-653.7113032
11587,-653.8133454
11588,-653.9311369
11589,-654.0292089
11590,-654.1171157
11591,-654.2510585
11592,-654.3132841
11593,-654.3808157
11594,-654.4929664
11595,-654.6046965
11596,-654.6651055
11597,-655.0214048
11598,-654.9049766
11599,-655.0019432
11600,-655.0895255
11601,-655.1333106
11602,-655.3371749
11603,-655.3774245
11604,-655.4115463
11605,-655.5245623
11606,-655.7095836
11607,-655.7416691
11608,-655.8250625
11609,-656.0284121
11610,-655.9899897
11611,-656.0822804
11612,-656.2170211
11613,-656.2925749
11614,-656.3756249
11615,-656.570768
11616,-656.562223
11617,-656.6579272
11618,-656.750867
11619,-656.8617937
11620,-656.9293189
11621,-657.0365916
11622,-657.2154519
11623,-657.2237467
11624,-657.342918
11625,-657.4777946
11626,-657.506831
11627,-657.6246422
11628,-657.7463053
11629,-657.7797062
11630,-657.8803987
11631,-658.0073324
11632,-658.2222136
11633,-658.1706507
11634,-658.249762
11635,-658.3686012
11636,-658.4790984
11637,-658.5660062
11638,-658.6208457
11639,-658.7336752
11640,-658.8193933
11641,-658.9327132
11642,-659.0078624
11643,-659.0905083
11644,-659.211342
11645,-659.2903607
11646,-659.3746926
11647,-659.4732196
11648,-659.5982721
11649,-659.670385
11650,-659.8300581
11651,-659.8413736
11652,-660.0661079
11653,-660.0546585
11654,-660.150444
11655,-660.2151526
11656,-660.37274
11657,-660.4337166
11658,-660.5447791
11659,-660.6162125
11660,-660.7167164
11661,-660.8212453
11662,-660.8856187
11663,-660.9816669
11664,-661.1077176
11665,-661.2068456
11666,-661.2615557
11667,-661.3792665
11668,-661.4339496
11669,-661.5764585
11670,-661.6511262
11671,-661.7241457
11672,-661.8312616
11673,-661.9000201
11674,-662.0366175
11675,-662.1210963
11676,-662.2380844
11677,-662.2887986
11678,-662.3827647
11679,-662.4950611
11680,-662.5842766
11681,-662.6731913
11682,-662.8131942
11683,-662.8403337
11684,-662.9838983
11685,-663.0665177
11686,-663.1354212
11687,-663.2239635
11688,-663.3247879
11689,-663.4273724
11690,-663.5139841
11691,-663.6268623
11692,-663.7550683
11693,-663.8075241
11694,-663.8724389
11695,-663.976615
11696,-664.06309
11697,-664.1379365
11698,-664.2586851
11699,-664.3703884
11700,-664.4387462
11701,-664.53293
11702,-664.6243836
11703,-664.7172641
11704,-664.8422144
11705,-664.9030331
11706,-664.9928269
11707,-665.0715827
11708,-665.181317
11709,-665.2889563
11710,-665.3587963
11711,-665.4725237
11712,-665.5613499
11713,-665.6668082
11714,-665.7282087
11715,-665.8244406
11716,-665.9194083
11717,-666.0227366
11718,-666.0843603
11719,-666.2601108
11720,-666.3218934
11721,-666.3537882
11722,-666.4890524
11723,-666.6782423
11724,-666.6432928
11725,-666.7616597
11726,-666.8690113
11727,-666.9597353
11728,-667.0271147
11729,-667.1298244
11730,-667.239743
11731,-667.3120555
11732,-667.4214182
11733,-667.4838649
11734,-667.5740855
11735,-667.6838978
11736,-667.7829907
11737,-667.8864061
11738,-667.9336276
11739,-668.2458001
11740,-668.21939
11741,-668.2189319
11742,-668.3233843
11743,-668.4322789
11744,-668.5341417
11745,-668.6174777
11746,-668.6958006
11747,-668.8075981
11748,-668.891006
11749,-668.9938428
11750,-669.1223508
11751,-669.1565087
11752,-669.2303265
11753,-669.3428665
11754,-669.5711934
11755,-669.5403519
11756,-669.5965207
11757,-669.6929133
11758,-669.7887938
11759,-670.0700448
11760,-669.9950801
11761,-670.1251717
11762,-670.1314229
11763,-670.2695715
11764,-670.3312668
11765,-670.4336749
11766,-670.4938105
11767,-670.6249364
11768,-670.7075126
11769,-670.853451
11770,-670.8860913
11771,-670.9742495
11772,-671.1038386
11773,-671.1696906
11774,-671.2819687
11775,-671.3452009
11776,-671.473382
11777,-671.5312963
11778,-671.6600095
11779,-671.7325363
11780,-671.8311924
11781,-671.9053698
11782,-672.016414
11783,-672.0861973
11784,-672.1938015
11785,-672.2703729
11786,-672.4096021
11787,-672.4477909
11788,-672.6083064
11789,-672.6599709
11790,-672.9091755
11791,-672.8215398
11792,-672.9595915
11793,-673.0112274
11794,-673.1033649
11795,-673.1802949
11796,-673.2986949
11797,-673.396606
11798,-673.4866483
11799,-673.5587877
11800,-673.6589257
11801,-673.7319227
11802,-673.8340424
11803,-673.9219259
11804,-674.0107022
11805,-674.1022696
11806,-674.2242404
11807,-674.3067651
11808,-674.3827862
11809,-674.4819464
11810,-674.5635131
11811,-674.7079243
11812,-674.7475171
11813,-674.8377859
11814,-675.1806236
11815,-675.0202732
11816,-675.0987679
11817,-675.2022526
